ID opera,title,year,lenght,come-dubbio,come-negazione,come-riformulazione,cosa-dubbio,cosa-negazione,cosa-riformulazione,senso-dubbio,senso-negazione,senso-riformulazione,come-dubbio,come-negazione,come-riformulazione,cosa-dubbio,cosa-negazione,cosa-riformulazione,senso-dubbio,senso-negazione,senso-riformulazione,come-dubbio,come-negazione,come-riformulazione,cosa-dubbio,cosa-negazione,cosa-riformulazione,senso-dubbio,senso-negazione,senso-riformulazione,come-dubbio,come-negazione,come-riformulazione,cosa-dubbio,cosa-negazione,cosa-riformulazione,senso-dubbio,senso-negazione,senso-riformulazione,prop_occ_x,prop_occ_y,cont_occ_x,cont_occ_y,cont_e_prop_occ_x,cont_e_prop_occ_y,prop_car_x,prop_car_y,cont_car_x,cont_car_y,cont_e_prop_car_x,cont_e_prop_car_y
S168,Serpenti e teschi,1976,5772,0.1666666667,0,0,0.08333333333,0.3333333333,0,0.4166666667,0,0,2,0,0,1,4,0,5,0,0,2.62,0,0,5.47,46.47,0,45.44,0,0,23,0,0,48,408,0,399,0,0,0.0315214448051305,0.0107724858644015,-0.0111489706939566,-0.0138030806288144,-0.0200613806363101,0.0218527447910891,0.0237541748956567,-0.0361442891822319,-0.0139495468489857,-0.0039399674406789,-0.0215964597815084,0.0102185412895131
S169,Il richiamo dell'acqua,1976,8736,0,0,0.1666666667,0.5833333333,0.25,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,16.59,42.91,40.5,0,0,0,0,0,0,145,375,354,0,0,0,0,-0.04157187804366,-0.0325584210628802,-0.0270902256510448,0.000907317275193648,-0.0153417817336551,-0.0202680356293328,-0.0455284705910667,-0.0292798425336882,-0.0193905998979416,0.00256810336109841,-0.0106122933823514,-0.0270617778051345
S170,L'aiola di sabbia,1977,5037,0,0,0,0.5714285714,0.2857142857,0,0.1428571429,0,0,0,0,0,4,2,0,1,0,0,0,0,0,32.93,33.04,0,34.02,0,0,0,0,0,302,303,0,312,0,0,-0.0562405951119657,-0.0246191357324653,-0.0328619867874168,-0.00584827217657939,-0.0199627631337837,-0.0310166178568443,-0.0337961791729545,-0.0309922266571359,-0.0197412700366611,-0.00253261091002136,-0.00837857553218927,-0.0219221843308605
S171,La poubelle agréée,1977,41079,0.08860759494,0,0.1139240506,0.3291139241,0.1392405063,0.1012658228,0.03797468354,0.0253164557,0.164556962,7,0,9,26,11,8,3,2,13,1.3,0,5.45,24.62,12.91,13.81,5.43,4.11,32.36,100,0,418,1887,989,1058,416,315,2480,0.0367534184223281,-0.0461904519178736,0.0991006046438037,0.0390124266431401,0.0931709236100821,0.0183247760171103,0.0340572077439684,-0.0299217394111909,0.0923711713537128,-0.012713898744773,0.0869345261388088,0.0219858770761793
S172,Il seno nudo,1977,5137,0,0,0,0,0,0,0.3333333333,0,0.6666666667,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,33.36,0,66.64,0,0,0,0,0,0,437,0,873,0.069325132604588,0.0504659916912532,-0.0255355419437755,-0.00964106626538037,-0.0387373719246542,0.0456126139895569,0.0853580172328338,-0.0586104953641791,-0.0156676535514516,-0.00397874233265798,-0.0186045642754176,0.0580354731980221
S173,Il crollo del tempo,1977,8431,0,0,0.1666666667,0.5,0.1666666667,0.08333333333,0,0,0.08333333333,0,0,2,6,2,1,0,0,1,0,0,2.16,53.51,18.38,22.16,0,0,3.78,0,0,16,396,136,164,0,0,28,-0.0181531534288308,-0.0255831599981269,-0.0263980502935531,0.00137281470926972,-0.00033585317407564,-0.0118075887394731,-0.0461956209826609,0.0236364866858752,-0.0244358013133627,-0.000677919305552265,-0.00651803860229454,-0.0281952848214891
S175,Lo specchio e il bersaglio,1978,12906,0.06666666667,0.03333333333,0.1333333333,0.5666666667,0.1666666667,0,0,0.03333333333,0,2,1,4,17,5,0,0,1,0,5.5,6.53,16.27,52.23,9.74,0,0,9.74,0,48,57,142,456,85,0,0,85,0,-0.0240030211924085,-0.0735363025557391,0.0136181062527932,0.016588826682489,0.0252857630699055,-0.0099769068592433,-0.0597952317028461,-0.0317128123598565,-0.004466324204563,0.000986799055608481,-0.00166466277110077,-0.0243811373195968
S176,La coscienza a posto,1980,7552,0.125,0,0.0625,0.125,0.3125,0,0,0.125,0.25,2,0,1,2,5,0,0,2,4,2.36,0,1.58,30.05,21.38,0,0,12.51,32.12,24,0,16,305,217,0,0,127,326,0.132593800566843,-0.0984237901184726,0.00213672310537641,0.00807494881081813,0.0132426981827909,0.0774688516517001,0.0119481558519504,-0.0683873217899038,-0.0111059437442334,-0.0074279099403206,0.0153557149154691,0.010180014490842
S177,Quattro favole d'Esopo per Valerio Adami,1946,7490,0,0,0.4,0,0.6,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,47.26,0,52.74,0,0,0,0,0,0,190,0,212,0,0,0,0,0.0556550693273767,0.0350055259451475,-0.0304555359186928,0.000626630735213597,-0.0468789570464414,0.0323444108761267,0.0445825607086397,-0.029205680985785,-0.0229449902196695,0.00421003507285806,-0.0375311226436535,0.0226283675174391
S178,Il gorilla albino,1980,4684,0,0,0,0.375,0.25,0,0.125,0,0.25,0,0,0,3,2,0,1,0,2,0,0,0,4.73,37.94,0,4,0,53.33,0,0,0,39,313,0,33,0,440,0.00505420447898971,-0.0272228994417979,-0.0304259019681749,-0.00536554280601232,-0.00423082875902005,-0.00127360138319779,0.067061421140484,-0.0673432146920748,-0.0213641231176026,-0.00151999764111237,-0.00844129575031247,0.0346880089132023
S179,L'altra euridice,1980,16915,0.125,0.04166666667,0.25,0.2916666667,0,0.08333333333,0,0.04166666667,0.1666666667,3,1,6,7,0,2,0,1,4,3.11,1.4,31.39,13.14,0,8.02,0,16.55,26.38,31,14,313,131,0,80,0,165,263,0.0634422973611632,-0.0548562394686036,0.0191906536844005,0.0274196715515072,0.0376658952578302,0.0461439303854714,0.0719427595001935,-0.044521740949443,-0.00140131080978731,-0.00225432211857211,0.0103338547222001,0.0531270349983992
S180,Essere pietra (per Alberto Magnelli),1981,4167,0,0,0,0.5,0.125,0.1875,0,0,0.1875,0,0,0,8,2,3,0,0,3,0,0,0,27.94,25.95,13.67,0,0,32.44,0,0,0,280,260,137,0,0,325,-0.0239331441041813,-0.00630831643941144,-0.0242120430498665,-0.00250628819737492,7.83126398759567e-05,-0.0170110088946439,0.0176190896228948,-0.023619920879245,-0.0205739510493997,-0.00134683212893574,0.011292870962691,0.00508596546743632
S181,Le memorie di Casanova,1981,18849,0,0,0.08,0.44,0.2,0.12,0.04,0,0.12,0,0,2,11,5,3,1,0,3,0,0,11.84,25,41.79,9.09,0.88,0,11.4,0,0,189,399,667,145,14,0,182,-0.00903155451694221,-0.0180209521770663,-0.011158297539619,-0.00141526540806081,0.0160827121639571,-0.0132316008282138,0.00970392099548989,-0.0258986726232236,-0.00788125676869905,0.00240800776927737,0.0117510638591101,-0.00118883342913649
S182,L'invasione degli storni,1981,9054,0.2631578947,0,0,0.1052631579,0.3684210526,0.05263157895,0.1578947368,0,0.05263157895,5,0,0,2,7,1,3,0,1,3.64,0,0,7.58,52.63,3.22,27.57,0,5.37,61,0,0,127,882,54,462,0,90,0.0412630444737225,-0.00243280115064534,0.00955701911179404,0.00273699175886502,0.00323799506174695,0.0248087496368609,0.0298945058520788,-0.0371650311070168,0.00327650350639572,0.000431355158217157,-0.000210639531761151,0.00996494594158906
S183,Il silenzio e la città,1982,12343,0,0,0.1428571429,0.4285714286,0.2857142857,0.1428571429,0,0,0,0,0,2,6,4,2,0,0,0,0,0,22.43,33.65,13.7,30.22,0,0,0,0,0,190,285,116,256,0,0,0,-0.0194693836358138,-0.00717688983271451,-0.0229372915315902,0.000915218190723468,-0.0029571484126773,-0.0159507083100259,-0.0087505612844119,0.0400176323213103,-0.0189710559358561,0.00408473291314057,-0.0055409487763319,-0.00767834544971944
S184,L'occhio e i pianeti,1982,8184,0,0,0.09090909091,0.4090909091,0.2272727273,0.09090909091,0.04545454545,0,0.1363636364,0,0,2,9,5,2,1,0,3,0,0,2.15,18.57,37.52,11.09,7.22,0,23.45,0,0,34,293,592,175,114,0,370,-0.000421977363294801,-0.0220201817001228,-0.0135258033587503,-0.0012010946303027,0.0155334446001973,-0.00827075592357239,0.0330293983482635,-0.0309716991486022,-0.0102464383064818,-0.00220240357852922,0.0184554530678837,0.0106304329063503
S185,Sapore Sapere,1982,41220,0.1132075472,0,0.2452830189,0.09433962264,0.07547169811,0.03773584906,0.1132075472,0.03773584906,0.2830188679,6,0,13,5,4,2,6,2,15,1.59,0,9.22,10.89,6.29,7.04,18.35,2.88,43.73,62,0,359,424,245,274,714,112,1702,0.118592670445854,-0.0385790686102925,0.0794488715526656,0.0495355779778168,0.0729780240884553,0.0899848457620886,0.0709463371879717,-0.0525858504046319,0.0364728139053963,-0.00838766546776874,0.0443419178251173,0.0538209222132094
S186,Il mondo guarda il mondo,1982,3938,0,0,0.1428571429,0.3571428571,0.4285714286,0.07142857143,0,0,0,0,0,2,5,6,1,0,0,0,0,0,3.49,22.07,67.65,6.79,0,0,0,0,0,39,247,757,76,0,0,0,-0.00838461527191704,-0.0127472192565045,-0.0215291414451891,-0.000145143332746251,-0.00765466263362594,-0.0084651751953176,-0.00733922092278041,-0.013995210821906,-0.0152607846864713,0.000698241636389859,-0.0109256768480323,-0.0120466479090485
S187,La pancia del geco,1982,6400,0,0,0,0.6956521739,0.1304347826,0.1304347826,0,0,0.04347826087,0,0,0,16,3,3,0,0,1,0,0,0,72.26,5.65,7.36,0,0,14.73,0,0,0,844,66,86,0,0,172,-0.0625647671969729,-0.0121851787280041,-0.0217319462780735,-0.00388819016580137,-0.00879912286512377,-0.0359116314765984,-0.0627786727927007,-0.0107279234930056,-0.0234468861282328,-0.000749113015857622,-0.0081459632211513,-0.0292347936838244
S188,Quattro studi dal vero,1983,14889,0.2,0,0.15,0.3,0.125,0.075,0.025,0,0.125,8,0,6,12,5,3,1,0,5,3.81,0,11.67,31.91,16.64,8.63,5.53,0,21.82,75,0,230,629,328,170,109,0,430,0.0281855616562583,-0.0333699491147267,0.0416599407636453,0.036642394774313,0.0459279471659108,0.0180430383112674,0.00750913543420352,-0.0342545926971447,0.00492657896910538,0.00551409082692538,0.0320101286049805,0.00111210991569631
S189,Viaggio nelle città di de Chirico,1983,17663,0.1428571429,0.02380952381,0.07142857143,0.380952381,0.04761904762,0.07142857143,0.1428571429,0,0.119047619,6,1,3,16,2,3,6,0,5,2.07,0.18,4.88,41.37,9.21,4.88,12.9,0,24.51,56,5,132,1119,249,132,349,0,663,0.00368132841764391,-0.032201722079144,0.0441666226986968,0.0178101068256748,0.0484290982281142,0.00101353506514451,-0.0120039705336358,-0.0406265771039023,0.00733209373669332,-0.00133914901284335,0.0310483884062975,-0.00749321769585702
S190,La spada del sole,1983,9267,0.1666666667,0,0.1666666667,0.3,0.1666666667,0.06666666667,0,0.03333333333,0.1,5,0,5,9,5,2,0,1,3,3.04,0,9.71,31.35,22.7,7.73,0,6.12,19.34,66,0,211,681,493,168,0,133,420,0.0460287298818089,-0.0599713930375605,0.0256549741957665,0.0283014005968969,0.0444954967682209,0.0307959808337219,0.00794799006505774,-0.0400467103517584,0.0126295222543248,-0.00190081164619183,0.036756158583307,0.00290990273256554
S191,La contemplazione delle stelle,1983,8612,0,0,0.1,0.65,0.2,0.05,0,0,0,0,0,2,13,4,1,0,0,0,0,0,1.91,54.16,23.04,20.9,0,0,0,0,0,25,710,302,274,0,0,0,-0.0516616735145346,-0.0268271855653402,-0.0210949589976564,0.000362378122508138,-0.00867034096112778,-0.027292089235892,-0.0525208947143991,0.0243353554691986,-0.0178789500424876,-0.000971608301493203,-0.00572679864391304,-0.0333815006734741
S192,Gli amori delle tartarughe,1983,3998,0,0,0,0.5,0,0.125,0.375,0,0,0,0,0,4,0,1,3,0,0,0,0,0,41.19,0,5.45,53.36,0,0,0,0,0,325,0,43,421,0,0,-0.0616980560047444,0.00907379451706468,-0.0309009012505213,-0.011344276355852,-0.0200919038139311,-0.0315978753965325,-0.0518228259065067,-0.00476106897030605,-0.0226321399659033,-0.00234525063179839,-0.0195916390396613,-0.0229842060342473
S193,Il prato infinito,1983,6978,0.07142857143,0,0.03571428571,0.25,0.1785714286,0.3214285714,0,0,0.1428571429,2,0,1,7,5,9,0,0,4,0.86,0,6.94,17.94,12.76,45.94,0,0,15.55,19,0,154,398,283,1019,0,0,345,0.0201358282677326,0.0212928232520297,0.0039055279909695,-0.00953354626881999,0.0169727674915297,0.00641401003350258,0.0408854556977459,0.0484527910990416,0.00142060760144098,0.00272325456015998,0.013719340043548,0.016617451693325
S194,Luna di pomeriggio,1983,4615,0.4,0,0.06666666667,0.3333333333,0.2,0,0,0,0,6,0,1,5,3,0,0,0,0,8.68,0,7.28,52.98,31.05,0,0,0,0,99,0,83,604,354,0,0,0,0,-0.0116343589734422,-0.0441096477698846,0.00238098030320824,0.0176336361402119,0.000524976697672328,-8.62071765820165e-05,-0.0673460474716044,-0.0270164383516343,-0.00581783982967539,0.00504210565875844,-0.00418782202188844,-0.0417795795635889
S195,Dal terrazzo,1983,7605,0.4545454545,0,0.09090909091,0.09090909091,0.09090909091,0,0,0.09090909091,0.1818181818,5,0,1,1,1,0,0,1,2,10.14,0,3,7.37,6.22,0,0,51.84,21.43,44,0,13,32,27,0,0,225,93,0.13729032962296,-0.0937865299677941,0.00187739298814858,0.0185166586681563,0.00829076473450319,0.0891500897932723,0.0715098303976407,-0.0734420116084985,-0.00994640966117352,-0.0121326784696558,-0.0135538374890029,0.0491379287743464
S196,Il museo dei formaggi,1983,6229,0.3333333333,0,0.08333333333,0.1666666667,0.4166666667,0,0,0,0,4,0,1,2,5,0,0,0,0,2.73,0,1.84,18.05,77.37,0,0,0,0,43,0,29,284,1217,0,0,0,0,0.0289612939342199,-0.0210930475076274,-0.00514677903638511,0.00658718641419468,-0.0124005459703218,0.023997805542614,-0.00705019125054076,-0.0277646919685433,-0.00238004442301621,0.00761602414770004,-0.0117235248750579,-0.0132082986422992
S198,L'ordine degli squamati,1983,6634,0.1304347826,0.04347826087,0.04347826087,0.3913043478,0.04347826087,0.1304347826,0.1739130435,0,0.04347826087,3,1,1,9,1,3,4,0,1,3.2,1.32,3.53,46.03,9.82,13.47,15.78,0,6.84,29,12,32,417,89,122,143,0,62,-0.0137443077680049,-0.015087957855729,0.00920531869514041,-0.00102591043918484,0.0223129591779308,-0.00913929641110358,-0.0329308783917222,-0.00516361998950403,-0.0161266164055463,-0.00201015813434929,0.00941709556518594,-0.0203834112682602
S199,Il modello dei modelli,1983,6836,0,0,0.1666666667,0.3333333333,0.2777777778,0.05555555556,0.05555555556,0,0.1111111111,0,0,3,6,5,1,1,0,2,0,0,3.73,32.3,26.66,8.28,6.28,0,22.75,0,0,41,355,293,91,69,0,250,0.0156937965943886,-0.0224791886838717,-0.0156696308241793,0.00114204098992414,0.00948587798416364,0.00314600041447497,0.00306115219348618,-0.0336554628572301,-0.0185072163135931,-0.000947949243557579,0.0178271418249728,-0.00385516781347893
S200,L'universo come specchio,1983,7002,0,0,0,0.375,0.625,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,45.8,54.2,0,0,0,0,0,0,0,300,355,0,0,0,0,-0.0370585908359224,-0.0125612351937456,-0.0302180285334503,-0.00426320264127821,-0.0272737227915642,-0.0216233389919843,-0.0638970067250338,-0.0216547645383603,-0.0243649097627682,-0.00105576815620678,-0.0201101854805587,-0.0382204709555807
S201,Come imparare a essere morto,1983,9295,0,0,0.1666666667,0.08333333333,0.3333333333,0.125,0.04166666667,0.04166666667,0.2083333333,0,0,4,2,8,3,1,1,5,0,0,2.76,11.44,42.08,14.8,2.07,1.64,25.21,0,0,64,265,975,343,48,38,584,0.0984828761568697,-0.0168589209925171,0.00328048163469937,0.00756367021484483,0.0227359725900752,0.0498370410101159,0.053258122996041,-0.0248247667101168,0.00268827578830264,0.00242183871605055,0.0222588702579409,0.0218407455454947
S202,L'ultimo canale,1984,12804,0,0,0.04347826087,0.3913043478,0.1304347826,0.08695652174,0.1304347826,0.04347826087,0.1739130435,0,0,1,9,3,2,3,1,4,0,0,0.99,21.7,6.89,18.04,18.93,5.1,28.34,0,0,20,438,139,364,382,103,572,0.0227276931505525,-0.0523540103226746,-0.00722140706143997,-0.00374363352752578,0.028309416675392,0.00673492517180385,0.0415045060383257,-0.0162594486630705,-0.00195779528255333,-0.00783399010568839,0.0253173085901626,0.0242830058902923
S203,Il ricordo è bendato,1984,11582,0,0,0,0.3181818182,0.1363636364,0.2727272727,0,0,0.2727272727,0,0,0,7,3,6,0,0,6,0,0,0,20.74,12.04,42.83,0,0,24.39,0,0,0,489,284,1010,0,0,575,0.0107305777771364,0.0181092599201318,-0.0147602873139129,-0.00640172374146394,0.00314504230574362,0.00114858733039116,0.038412071049773,0.0406780847438404,-0.00375596970174868,-0.000967688624545387,0.0117883134694932,0.0149184041763736
S204,Un re in ascolto,1984,46528,0.06293706294,0.006993006993,0,0.4615384615,0.2657342657,0.09090909091,0.04895104895,0.01398601399,0.04895104895,9,1,0,66,38,13,7,2,7,1.9,0.16,0,43.58,32.26,11.13,4.44,0.79,5.74,164,14,0,3763,2786,961,383,68,496,-0.0200256412223617,-0.0355136845527314,0.158489211154007,-0.0530134503241972,0.1039275604522,-0.0635935324927695,-0.0354756121458952,-0.01023358350292,0.087979955063687,0.0413613306117782,0.0626221997773204,-0.0608924123606684
S205,Il niente e il poco,1984,15867,0.03846153846,0.03846153846,0.2692307692,0.2307692308,0,0.1153846154,0,0.03846153846,0.2692307692,1,1,7,6,0,3,0,1,7,1.15,1.73,42.82,12.42,0,10.85,0,4.51,26.52,22,33,817,237,0,207,0,86,506,0.0793499315291022,-0.0296060538568081,0.0145443027795317,0.027068365360484,0.032507677645131,0.0522486131892422,0.0686324308155607,-0.0257834846465421,0.0101051177784998,0.0173459935171636,0.0191500344083437,0.0498543509345441
S206,L'implosione,1984,9364,0.1111111111,0,0.1111111111,0.5555555556,0.1111111111,0,0.05555555556,0.05555555556,0,2,0,2,10,2,0,1,1,0,1.83,0,10.99,53.38,8.52,0,10.42,14.86,0,26,0,156,758,121,0,148,211,0,-0.0160487424249166,-0.0951570818201333,-0.00693764569206667,0.00562418066539229,0.0138316837927321,-0.000812911429725963,-0.0600386478639373,-0.0392575568404396,-0.00151181214233133,-0.00809371284277743,0.00419523892199212,-0.0249141910635447
V001,Il sentiero dei nidi di ragno,1947,249888,0.01369863014,0,0,0.5068493151,0.3698630137,0.08219178082,0,0,0.02739726027,2,0,0,74,54,12,0,0,4,0.16,0,0,43.04,43.29,10.15,0,0,3.36,17,0,0,4676,4704,1103,0,0,365,-0.0429845900919585,-0.0169161491654935,0.0832677507655714,-0.136002877885695,0.0422398670642699,-0.0946684725053417,-0.0422140738026165,-0.00619444248887238,0.0851947321772358,0.0742346073655963,0.049188303638831,-0.0806540437743824
V003,Il visconte dimezzato,1952,138103,0,0,0,0.5806451613,0.06451612903,0.1290322581,0,0,0.2258064516,0,0,0,18,2,4,0,0,7,0,0,0,37.45,6.88,27.4,0,0,28.26,0,0,0,697,128,510,0,0,526,-0.0315995408929257,-0.0169133821163168,-0.0125711549210807,-0.00241758529711362,0.00259673799134325,-0.0193377271523999,0.00262890878553226,0.0159830601143609,-0.0128332554669718,-0.00143481371601695,0.0110726306697787,-0.00159874539940121
V005,Il barone rampante,1957,416814,0.01724137931,0.005747126437,0.09195402299,0.3103448276,0.2413793103,0.2068965517,0.02298850575,0,0.1034482759,3,1,16,54,42,36,4,0,18,0.63,0.15,2.73,27.88,25.78,22.06,3.6,0,17.16,84,20,362,3696,3418,2924,477,0,2275,0.0109755649977208,0.00231832204794296,0.183579244750709,-0.0732709165529484,0.115532934671104,-0.0452019739032561,0.0122758266168328,0.00171238894326756,0.1429727549993,0.0749267729233043,0.101878156740544,-0.0249229683371864
V008,Il cavaliere inesistente,1959,197268,0.08421052632,0.01052631579,0.2210526316,0.1368421053,0.1789473684,0.1368421053,0.08421052632,0.01052631579,0.1368421053,8,1,21,13,17,13,8,1,13,1.39,0.22,19.44,15.29,18.87,18.52,8.35,1.88,16.05,88,14,1227,965,1191,1169,527,119,1013,0.0703660517131146,-0.00875619783113846,0.15220276254294,0.0280717209269089,0.114625609351343,0.0429947921271654,0.0476361682815161,-0.0115430945127417,0.0860837302985447,0.0330450297638885,0.0765648231397439,0.0276763664184714
V009,La giornata di uno scrutatore,1963,121328,0.03271028037,0.02336448598,0.07009345794,0.308411215,0.191588785,0.1775700935,0.04672897196,0.01401869159,0.1355140187,7,5,15,66,41,38,10,3,29,0.38,0.57,5.3,20.6,28.71,16.11,4.41,1.22,22.7,82,122,1142,4439,6186,3471,950,262,4892,0.0234282111780202,-0.0158364136574794,0.313609458036195,0.0258772903068151,0.197482471569652,-0.0296247886802935,0.0332862356447579,-0.0196187554228597,0.288123366868167,0.152539535698408,0.18913570890634,-0.00125305337593439
V010,La speculazione edilizia,1963,191068,0,0.01176470588,0.08235294118,0.2352941176,0.2941176471,0.2235294118,0,0,0.1529411765,0,1,7,20,25,19,0,0,13,0,2.73,5.89,18.28,33.66,20.01,0,0,19.42,0,162,350,1086,2000,1189,0,0,1154,0.0279057033509591,0.012805587793884,0.0727968076621988,-0.031622366980058,0.0548958143649678,-0.00825392235662507,0.0352143613612,-0.00561014692088947,0.0652113807652805,0.0383039017720477,0.0591147148785118,0.00777986299287884
V016,Il castello dei destini incrociati,1969,62895,0.02919708029,0.007299270073,0.007299270073,0.1751824818,0.05839416058,0.1313868613,0.3284671533,0.1167883212,0.1459854015,4,1,1,24,8,18,45,16,20,0.28,0.06,0.07,13.95,4.38,8.05,39.36,11.49,22.37,42,9,10,2089,655,1205,5892,1720,3349,0.0915585398802491,-0.0463963399298262,0.22466358923065,-0.0756398648415577,0.161239761388176,0.0545867721188984,0.0543961860515344,-0.0431162851814514,0.184427869207045,-0.257197017120036,0.131379534442395,0.0570763590380755
V018,Le città invisibili,1972,146738,0.07874015748,0,0.02362204724,0.2598425197,0.3070866142,0.09448818898,0.157480315,0.0157480315,0.06299212598,10,0,3,33,39,12,20,2,8,1.42,0,0.98,30.84,38.22,11.38,5.52,1.94,9.71,228,0,157,4953,6137,1827,886,312,1559,0.0256661617605147,-0.0236716695289389,0.167706654568535,-0.0534006954284906,0.116002449020892,-0.0147157506131372,-0.00593447416410856,-0.0185159073132966,0.20123372148899,0.0916788600064824,0.13142289604284,-0.0576078799016518
V020,Eremita a Parigi,1974,16246,0,0,0.03333333333,0.2,0.3666666667,0.2,0.03333333333,0,0.1666666667,0,0,1,6,11,6,1,0,5,0,0,1.26,15.77,35.44,24.06,3.91,0,19.57,0,0,47,589,1324,899,146,0,731,0.0315328105327738,0.016192684487964,0.00040115382498106,-0.0115525984785008,0.0114011425688666,0.00695355707768472,0.0395248880968824,0.00391337896446732,0.0184431721138213,0.00843287171474339,0.0293918318627468,0.00956696030589788
V021,Se una notte d'inverno un viaggiatore,1979,458335,0.01533219761,0.0136286201,0.07666098807,0.4071550256,0.1124361158,0.132879046,0.0800681431,0.02555366269,0.136286201,9,8,45,239,66,78,47,15,80,1.28,1.08,6.13,36.37,10.75,13.49,7.66,2.96,20.28,682,574,3265,19382,5730,7188,4084,1580,10807,0.0117050474260724,-0.0360089655768042,0.873117831197052,-0.0489504221174578,0.470674313909464,-0.126194678442864,0.00131028842167758,-0.0208303857576649,0.900829652111526,-0.00432987369979785,0.48979383317034,-0.0858303115708623